"country_region_code","country_region","sub_country","sub_region_1","sub_region_2","iso_3166_2_code","census_fips_code","date","weekday","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","England","Dorset","","GB-DOR",NA,2020-07-11,"Saturday",-40,-4,159,9,-14,4
"GB","United Kingdom","England","Dorset","","GB-DOR",NA,2020-07-12,"Sunday",-38,-5,175,15,-8,2
"GB","United Kingdom","England","Dorset","","GB-DOR",NA,2020-07-13,"Monday",-26,-1,207,-5,-43,11
"GB","United Kingdom","England","Dorset","","GB-DOR",NA,2020-07-14,"Tuesday",-30,-3,149,-14,-43,13
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-15,"Saturday",-13,-8,-29,-1,-5,2
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-16,"Sunday",-7,-6,-28,12,-4,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-17,"Monday",10,-1,26,6,-17,2
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-18,"Tuesday",12,-1,38,10,-16,3
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-19,"Wednesday",10,-2,38,4,-16,2
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-20,"Thursday",6,-1,17,2,-17,3
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-21,"Friday",7,-1,20,5,-18,3
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-22,"Saturday",-4,-2,-3,8,-3,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-23,"Sunday",4,0,-6,21,-1,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-24,"Monday",-5,-4,-11,4,-2,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-25,"Tuesday",0,5,7,10,1,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-26,"Wednesday",3,-2,10,8,1,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-27,"Thursday",2,3,10,2,0,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-28,"Friday",0,0,-14,-4,-1,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-02-29,"Saturday",1,1,-17,-3,-1,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-01,"Sunday",9,5,12,6,0,-1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-02,"Monday",7,3,21,4,1,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-03,"Tuesday",4,3,22,1,0,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-04,"Wednesday",8,5,22,2,0,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-05,"Thursday",7,7,29,2,1,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-06,"Friday",9,6,53,7,0,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-07,"Saturday",6,6,60,5,4,-1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-08,"Sunday",12,10,42,12,1,-1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-09,"Monday",2,5,17,1,1,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-10,"Tuesday",3,6,19,6,1,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-11,"Wednesday",5,4,29,3,0,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-12,"Thursday",4,11,15,12,0,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-13,"Friday",6,11,41,14,-2,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-14,"Saturday",2,12,34,5,0,1
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-15,"Sunday",9,18,32,22,-1,0
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-16,"Monday",3,27,42,12,-3,2
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-17,"Tuesday",-5,30,34,6,-8,5
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-18,"Wednesday",-13,27,12,-6,-14,8
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-19,"Thursday",-10,31,51,-3,-18,8
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-20,"Friday",-14,18,44,-5,-20,9
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-21,"Saturday",-41,16,37,-13,-21,9
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-22,"Sunday",-52,-2,37,10,-25,7
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-23,"Monday",-42,-1,12,-17,-36,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-24,"Tuesday",-69,-21,-10,-37,-50,20
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-25,"Wednesday",-71,-24,-8,-38,-59,23
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-26,"Thursday",-72,-24,-3,-39,-61,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-27,"Friday",-73,-26,-36,-45,-62,25
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-28,"Saturday",-82,-39,-59,-60,-55,18
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-29,"Sunday",-85,-45,-61,-51,-52,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-30,"Monday",-72,-28,-37,-50,-64,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-03-31,"Tuesday",-71,-27,-20,-44,-65,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-01,"Wednesday",-72,-29,-22,-46,-65,25
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-02,"Thursday",-72,-28,-25,-46,-65,25
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-03,"Friday",-74,-28,-34,-48,-64,26
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-04,"Saturday",-80,-36,-48,-54,-55,18
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-05,"Sunday",-82,-40,-43,-40,-49,13
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-06,"Monday",-70,-27,-21,-44,-64,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-07,"Tuesday",-70,-26,-7,-34,-64,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-08,"Wednesday",-70,-22,-12,-35,-65,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-09,"Thursday",-67,-16,-29,-40,-65,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-10,"Friday",-76,-33,-34,-50,-79,30
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-11,"Saturday",-80,-32,-46,-44,-56,17
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-12,"Sunday",-89,-69,-48,-35,-57,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-13,"Monday",-80,-40,-37,-60,-82,30
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-14,"Tuesday",-67,-20,-7,-32,-64,23
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-15,"Wednesday",-68,-24,-6,-34,-64,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-16,"Thursday",-69,-22,-5,-33,-64,25
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-17,"Friday",-71,-28,-32,-43,-64,26
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-18,"Saturday",-78,-33,-45,-54,-51,17
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-19,"Sunday",-79,-38,-26,-31,-44,12
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-20,"Monday",-67,-26,-12,-42,-61,23
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-21,"Tuesday",-67,-23,-2,-40,-61,23
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-22,"Wednesday",-69,-24,-2,-41,-61,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-23,"Thursday",-69,-23,-1,-42,-61,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-24,"Friday",-69,-24,-17,-43,-60,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-25,"Saturday",-76,-30,-30,-46,-49,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-26,"Sunday",-78,-35,-21,-28,-46,12
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-27,"Monday",-65,-24,0,-36,-58,22
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-28,"Tuesday",-67,-24,-1,-41,-60,21
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-29,"Wednesday",-70,-26,-21,-45,-60,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-04-30,"Thursday",-70,-20,-18,-40,-60,24
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-01,"Friday",-72,-24,-38,-44,-60,25
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-02,"Saturday",-76,-27,-32,-44,-47,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-03,"Sunday",-78,-32,-20,-23,-42,12
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-04,"Monday",-66,-24,-14,-37,-58,22
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-05,"Tuesday",-66,-20,11,-31,-58,22
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-06,"Wednesday",-65,-15,14,-30,-57,22
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-07,"Thursday",-61,-4,12,-32,-58,22
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-08,"Friday",-75,-28,-3,-45,-76,28
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-09,"Saturday",-76,-25,-15,-35,-48,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-10,"Sunday",-82,-36,-55,-48,-45,13
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-11,"Monday",-66,-21,-19,-40,-56,21
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-12,"Tuesday",-65,-18,13,-36,-55,22
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-13,"Wednesday",-64,-17,16,-30,-55,21
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-14,"Thursday",-62,-13,46,-26,-54,20
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-15,"Friday",-64,-16,18,-30,-54,21
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-16,"Saturday",-70,-20,15,-24,-39,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-17,"Sunday",-72,-22,20,-5,-35,10
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-18,"Monday",-57,-17,27,-27,-52,19
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-19,"Tuesday",-59,-13,53,-20,-53,20
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-20,"Wednesday",-57,-8,85,-18,-53,19
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-21,"Thursday",-58,-8,59,-23,-53,20
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-22,"Friday",-61,-14,9,-30,-52,21
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-23,"Saturday",-69,-19,-7,-31,-39,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-24,"Sunday",-70,-20,17,-10,-35,10
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-25,"Monday",-58,-18,166,-20,-76,23
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-26,"Tuesday",-53,-7,80,-17,-52,18
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-27,"Wednesday",-54,-10,80,-13,-51,19
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-28,"Thursday",-53,-5,96,-14,-51,19
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-29,"Friday",-54,-6,71,-17,-50,19
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-30,"Saturday",-63,-11,59,-11,-29,11
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-05-31,"Sunday",-60,-10,91,27,-23,7
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-01,"Monday",-48,-7,84,-12,-46,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-02,"Tuesday",-50,-7,108,-1,-46,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-03,"Wednesday",-60,-17,-15,-29,-48,20
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-04,"Thursday",-57,-9,29,-25,-47,19
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-05,"Friday",-61,-14,-1,-32,-47,19
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-06,"Saturday",-69,-19,-26,-44,-33,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-07,"Sunday",-71,-18,-12,-28,-28,10
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-08,"Monday",-51,-12,55,-23,-44,17
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-09,"Tuesday",-52,-10,96,-18,-44,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-10,"Wednesday",-60,-15,-5,-34,-46,19
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-11,"Thursday",-59,-14,2,-36,-45,19
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-12,"Friday",-62,-17,-22,-41,-46,20
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-13,"Saturday",-61,-10,51,-22,-19,10
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-14,"Sunday",-58,-10,76,0,-15,7
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-15,"Monday",-43,-11,68,-21,-42,15
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-16,"Tuesday",-45,-6,79,-18,-42,15
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-17,"Wednesday",-45,-7,80,-20,-42,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-18,"Thursday",-55,-12,4,-37,-45,18
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-19,"Friday",-50,-8,29,-27,-43,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-20,"Saturday",-52,-2,92,-12,-18,8
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-21,"Sunday",-55,-8,54,-1,-9,6
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-22,"Monday",-39,-9,109,-19,-43,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-23,"Tuesday",-41,-1,151,-14,-42,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-24,"Wednesday",-38,1,192,-13,-42,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-25,"Thursday",-40,5,182,-15,-42,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-26,"Friday",-48,-7,67,-19,-42,15
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-27,"Saturday",-58,-11,12,-31,-22,10
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-28,"Sunday",-54,-9,44,-11,-13,7
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-29,"Monday",-45,-12,10,-28,-41,15
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-06-30,"Tuesday",-40,-4,87,-12,-40,14
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-01,"Wednesday",-43,-8,51,-17,-41,15
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-02,"Thursday",-47,-8,33,-24,-41,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-03,"Friday",-48,-8,20,-22,-41,16
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-04,"Saturday",-43,-7,104,-5,-13,6
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-05,"Sunday",-33,-4,116,21,-10,5
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-06,"Monday",-22,-1,163,-4,-40,12
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-07,"Tuesday",-29,-1,146,-8,-40,13
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-08,"Wednesday",-26,-2,159,-3,-38,13
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-09,"Thursday",-32,-1,122,-13,-39,13
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-10,"Friday",-32,-2,139,-1,-40,12
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-11,"Saturday",-30,2,184,29,-10,5
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-12,"Sunday",-21,3,202,65,-6,2
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-13,"Monday",-22,0,169,-2,-38,11
"GB","United Kingdom","England","East Riding of Yorkshire","","GB-ERY",NA,2020-07-14,"Tuesday",-20,1,216,7,-38,11
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-15,"Saturday",-12,-3,-30,-14,-4,2
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-16,"Sunday",-21,-12,-46,-19,-6,2
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-17,"Monday",7,0,21,-5,-18,3
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-18,"Tuesday",13,-1,38,-3,-18,3
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-19,"Wednesday",10,1,28,-4,-18,3
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-20,"Thursday",8,0,13,-6,-19,4
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-21,"Friday",9,1,29,0,-18,2
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-22,"Saturday",-2,-2,-10,-2,-2,1
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-23,"Sunday",-10,-2,-22,-4,-4,0
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-24,"Monday",-8,-1,-17,-2,-1,2
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-25,"Tuesday",-1,5,-1,2,1,0
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-26,"Wednesday",2,2,15,1,1,0
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-27,"Thursday",1,2,2,-1,-1,1
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-28,"Friday",-5,-1,-16,0,-1,1
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-02-29,"Saturday",-1,2,-19,2,0,1
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-01,"Sunday",7,3,19,8,1,0
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-02,"Monday",5,6,16,3,1,0
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-03,"Tuesday",5,3,18,2,1,0
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-04,"Wednesday",0,3,-1,1,0,1
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-05,"Thursday",-9,-3,-18,-4,-2,2
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-06,"Friday",7,7,33,8,0,0
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-07,"Saturday",1,3,9,4,2,0
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-08,"Sunday",4,4,13,2,0,0
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-09,"Monday",3,5,20,3,1,1
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-10,"Tuesday",-4,4,-3,-3,0,1
"GB","United Kingdom","England","East Sussex","","GB-ESX",NA,2020-03-11,"Wednesday",0,5,12,-3,-1,1
